"","pass_type","weekend","rides_1d","rides_3d"
"64447",1,0,0.333333333333333,1
"64448",1,0,0.333333333333333,1
"64449",1,0,1.66666666666667,5
"64450",1,0,0.666666666666667,2
"64451",1,0,0.333333333333333,1
"64452",1,0,0.333333333333333,1
"64453",1,0,0.333333333333333,1
"64454",1,0,0.333333333333333,1
"64455",1,0,0.333333333333333,1
"64456",1,0,0.333333333333333,1
"64457",1,0,0.333333333333333,1
"64458",1,0,0.333333333333333,1
"64459",1,0,0.333333333333333,1
"64460",1,0,1.33333333333333,4
"64461",1,0,0.333333333333333,1
"64462",1,0,0.333333333333333,1
"64463",1,0,0.333333333333333,1
"64464",1,0,0.333333333333333,1
"64465",1,0,0.333333333333333,1
"64466",1,0,0.666666666666667,2
"64467",1,0,0.333333333333333,1
"64468",1,0,0.333333333333333,1
"64469",1,0,0.333333333333333,1
"64470",1,0,0.333333333333333,1
"64471",1,0,0.333333333333333,1
"64472",1,0,0.333333333333333,1
"64473",1,0,0.666666666666667,2
"64474",1,0,0.333333333333333,1
"64475",1,0,0.333333333333333,1
"64476",1,0,0.333333333333333,1
"64477",1,0,0.666666666666667,2
"64478",1,0,0.333333333333333,1
"64479",1,0,0.333333333333333,1
"64480",1,0,0.333333333333333,1
"64481",1,0,0.666666666666667,2
"64482",1,0,1,3
"64483",1,0,0.333333333333333,1
"64484",1,0,0.333333333333333,1
"64485",1,0,0.666666666666667,2
"64486",1,0,0.666666666666667,2
"64487",1,0,0.333333333333333,1
"64488",1,0,0.333333333333333,1
"64489",1,0,0.333333333333333,1
"64490",1,0,0.333333333333333,1
"64491",1,0,0.666666666666667,2
"64492",1,0,0.333333333333333,1
"64493",1,0,0.666666666666667,2
"64494",1,0,0.666666666666667,2
"64495",1,0,0.333333333333333,1
"64496",1,0,0.333333333333333,1
"64497",1,0,0.666666666666667,2
"64498",1,0,1,3
"64499",1,0,0.333333333333333,1
"64500",1,0,0.333333333333333,1
"64501",1,0,0.333333333333333,1
"64502",1,0,0.333333333333333,1
"64503",1,0,0.333333333333333,1
"64504",1,0,0.333333333333333,1
"64505",1,0,1,3
"64506",1,0,0.333333333333333,1
"64507",1,0,0.333333333333333,1
"64508",1,0,0.333333333333333,1
"64509",1,0,0.333333333333333,1
"64510",1,0,1,3
"64511",1,0,0.666666666666667,2
"64512",1,0,0.666666666666667,2
"64513",1,0,1,3
"64514",1,0,0.333333333333333,1
"64515",1,0,0.333333333333333,1
"64516",1,0,0.333333333333333,1
"64517",1,0,0.333333333333333,1
"64518",1,0,0.333333333333333,1
"64519",1,0,0.333333333333333,1
"64520",1,0,0.333333333333333,1
"64521",1,0,0.333333333333333,1
"64522",1,0,0.333333333333333,1
"64523",1,0,1,3
"64524",1,0,1,3
"64525",1,0,0.333333333333333,1
"64526",1,0,0.333333333333333,1
"64527",1,0,0.333333333333333,1
"64528",1,0,0.666666666666667,2
"64529",1,0,0.333333333333333,1
"64530",1,0,0.333333333333333,1
"64531",1,0,0.333333333333333,1
"64532",1,0,0.333333333333333,1
"64533",1,0,0.666666666666667,2
"64534",1,0,0.333333333333333,1
"64535",1,0,0.666666666666667,2
"64536",1,0,0.666666666666667,2
"64537",1,0,0.333333333333333,1
"64538",1,0,0.333333333333333,1
"64539",1,0,0.333333333333333,1
"64540",1,0,0.666666666666667,2
"64541",1,0,0.333333333333333,1
"64542",1,0,0.333333333333333,1
"64543",1,0,0.333333333333333,1
"64544",1,0,1.66666666666667,5
"64545",1,0,0.333333333333333,1
"64546",1,0,0.333333333333333,1
"64547",1,0,1.66666666666667,5
"64548",1,0,0.333333333333333,1
"64549",1,0,0.333333333333333,1
"64550",1,0,0.333333333333333,1
"64551",1,0,0.333333333333333,1
"64552",1,0,0.333333333333333,1
"64553",1,0,0.333333333333333,1
"64554",1,0,0.666666666666667,2
"64555",1,0,0.333333333333333,1
"64556",1,0,0.333333333333333,1
"64557",1,0,0.333333333333333,1
"64558",1,0,1.33333333333333,4
"64559",1,0,0.333333333333333,1
"64560",1,0,0.333333333333333,1
"64561",1,0,0.333333333333333,1
"64562",1,0,0.333333333333333,1
"64563",1,0,0.333333333333333,1
"64564",1,0,0.333333333333333,1
"64565",1,0,0.333333333333333,1
"64566",1,0,0.333333333333333,1
"64567",1,0,1.33333333333333,4
"64568",1,0,0.333333333333333,1
"64569",1,0,0.333333333333333,1
"64570",1,0,1,3
"64571",1,0,0.666666666666667,2
"64572",1,0,1,3
"64573",1,0,0.333333333333333,1
"64574",1,0,0.333333333333333,1
"64575",1,0,0.666666666666667,2
"64576",1,0,0.333333333333333,1
"64577",1,0,0.333333333333333,1
"64578",1,0,0.333333333333333,1
"64579",1,0,0.333333333333333,1
"64580",1,0,0.333333333333333,1
"64581",1,0,0.333333333333333,1
"64582",1,0,0.333333333333333,1
"64583",1,0,0.333333333333333,1
"64584",1,0,0.333333333333333,1
"64585",1,0,0.333333333333333,1
"64586",1,0,0.333333333333333,1
"64587",1,0,0.333333333333333,1
"64588",1,0,0.333333333333333,1
"64589",1,0,0.333333333333333,1
"64590",1,0,0.333333333333333,1
"64591",1,0,0.333333333333333,1
"64592",1,0,0.666666666666667,2
"64593",1,0,0.666666666666667,2
"64594",1,0,0.666666666666667,2
"64595",1,0,0.666666666666667,2
"64596",1,0,0.333333333333333,1
"64597",1,0,0.333333333333333,1
"64598",1,0,0.333333333333333,1
"64599",1,0,0.333333333333333,1
"64600",1,0,0.333333333333333,1
"64601",1,0,0.333333333333333,1
"64602",1,0,0.333333333333333,1
"64603",1,0,0.666666666666667,2
"64604",1,0,0.666666666666667,2
"64605",1,0,0.333333333333333,1
"64606",1,0,0.333333333333333,1
"64607",1,0,0.333333333333333,1
"64608",1,0,0.333333333333333,1
"64609",1,0,1,3
"64610",1,0,0.333333333333333,1
"64611",1,0,0.333333333333333,1
"64612",1,0,0.333333333333333,1
"64613",1,0,0.333333333333333,1
"64614",1,0,0.333333333333333,1
"64615",1,0,0.333333333333333,1
"64616",1,0,0.666666666666667,2
"64617",1,0,1,3
"64618",1,0,0.333333333333333,1
"64619",1,0,1.66666666666667,5
"64620",1,0,0.333333333333333,1
"64621",1,0,0.666666666666667,2
"64622",1,0,0.333333333333333,1
"64623",1,0,0.333333333333333,1
"64624",1,0,0.333333333333333,1
"64625",1,0,0.333333333333333,1
"64626",1,0,0.333333333333333,1
"64627",1,0,0.666666666666667,2
"64628",1,0,0.333333333333333,1
"64629",1,0,0.333333333333333,1
"64630",1,0,0.666666666666667,2
"64631",1,0,0.333333333333333,1
"64632",1,0,0.333333333333333,1
"64633",1,0,0.333333333333333,1
"64634",1,0,0.666666666666667,2
"64635",1,0,0.333333333333333,1
"64636",1,0,0.333333333333333,1
"64637",1,0,0.333333333333333,1
"64638",1,0,0.333333333333333,1
"64639",1,0,1,3
"64640",1,0,0.666666666666667,2
"64641",1,0,0.333333333333333,1
"64642",1,0,1,3
"64643",1,0,0.666666666666667,2
"64644",1,0,0.333333333333333,1
"64645",1,0,0.666666666666667,2
"64646",1,0,0.333333333333333,1
"64647",1,0,0.333333333333333,1
"64648",1,0,0.333333333333333,1
"64649",1,0,0.333333333333333,1
"64650",1,0,0.333333333333333,1
"64651",1,0,0.333333333333333,1
"64652",1,0,0.333333333333333,1
"64653",1,0,0.333333333333333,1
"64654",1,0,0.333333333333333,1
"64655",1,0,0.333333333333333,1
"64656",1,0,0.333333333333333,1
"64657",1,0,0.333333333333333,1
"64658",1,0,0.333333333333333,1
"64659",1,0,0.333333333333333,1
"64660",1,0,0.333333333333333,1
"64661",1,0,0.333333333333333,1
"64662",1,0,0.333333333333333,1
"64663",1,0,0.333333333333333,1
"64664",1,0,0.666666666666667,2
"64665",1,0,0.666666666666667,2
"64666",1,0,0.666666666666667,2
"64667",1,0,0.666666666666667,2
"64668",1,0,0.333333333333333,1
"64669",1,0,0.333333333333333,1
"64670",1,0,0.333333333333333,1
"64671",1,0,0.333333333333333,1
"64672",1,0,0.666666666666667,2
"64673",1,0,0.333333333333333,1
"64674",1,0,0.333333333333333,1
"64675",1,0,0.333333333333333,1
"64676",1,0,0.333333333333333,1
"64677",1,0,0.666666666666667,2
"64678",1,0,0.333333333333333,1
"64679",1,0,0.666666666666667,2
"64680",1,0,0.333333333333333,1
"64681",1,0,0.666666666666667,2
"64682",1,0,1.33333333333333,4
"64683",1,0,0.333333333333333,1
"64684",1,0,0.333333333333333,1
"64685",1,0,0.333333333333333,1
"64686",1,0,0.333333333333333,1
"64687",1,0,0.333333333333333,1
"64688",1,0,0.333333333333333,1
"64689",1,0,1,3
"64690",1,0,0.333333333333333,1
"64691",1,0,0.333333333333333,1
"64692",1,0,0.666666666666667,2
"64693",1,0,0.666666666666667,2
"64694",1,0,0.333333333333333,1
"64695",1,0,0.333333333333333,1
"64696",1,0,0.333333333333333,1
"64697",1,0,0.333333333333333,1
"64698",1,0,1,3
"64699",1,0,0.333333333333333,1
"64700",1,0,0.333333333333333,1
"64701",1,0,0.333333333333333,1
"64702",1,0,0.333333333333333,1
"64703",1,0,0.333333333333333,1
"64704",1,0,1,3
"64705",1,0,0.333333333333333,1
"64706",1,0,0.333333333333333,1
"64707",1,0,0.333333333333333,1
"64708",1,0,0.666666666666667,2
"64709",1,0,0.666666666666667,2
"64710",1,0,0.333333333333333,1
"64711",1,0,0.333333333333333,1
"64712",1,0,0.666666666666667,2
"64713",1,0,0.666666666666667,2
"64714",1,0,0.333333333333333,1
"64715",1,0,0.333333333333333,1
"64716",1,0,0.333333333333333,1
"64717",1,0,0.666666666666667,2
"64718",1,0,0.333333333333333,1
"64719",1,0,0.333333333333333,1
"64720",1,0,1,3
"64721",1,0,1,3
"64722",1,0,0.333333333333333,1
"64723",1,0,0.333333333333333,1
"64724",1,0,0.333333333333333,1
"64725",1,0,0.333333333333333,1
"64726",1,0,0.666666666666667,2
"64727",1,0,0.333333333333333,1
"64728",1,0,0.666666666666667,2
"64729",1,0,0.333333333333333,1
"64730",1,0,0.333333333333333,1
"64731",1,0,0.666666666666667,2
"64732",1,0,0.666666666666667,2
"64733",1,0,0.333333333333333,1
"64734",1,0,0.333333333333333,1
"64735",1,0,0.333333333333333,1
"64736",1,0,0.333333333333333,1
"64737",1,0,0.333333333333333,1
"64738",1,0,0.333333333333333,1
"64739",1,0,0.333333333333333,1
"64740",1,0,0.666666666666667,2
"64741",1,0,1,3
"64742",1,0,0.333333333333333,1
"64743",1,0,0.666666666666667,2
"64744",1,0,0.333333333333333,1
"64745",1,0,0.333333333333333,1
"64746",1,0,0.333333333333333,1
"64747",1,0,0.333333333333333,1
"64748",1,0,1.33333333333333,4
"64749",1,0,0.333333333333333,1
"64750",1,0,0.666666666666667,2
"64751",1,0,0.333333333333333,1
"64752",1,0,0.333333333333333,1
"64753",1,0,0.666666666666667,2
"64754",1,0,0.333333333333333,1
"64755",1,0,0.333333333333333,1
"64756",1,0,0.333333333333333,1
"64757",1,0,1,3
"64758",1,0,0.666666666666667,2
"64759",1,0,0.333333333333333,1
"64760",1,0,0.333333333333333,1
"64761",1,0,1,3
"64762",1,0,0.666666666666667,2
"64763",1,0,1.66666666666667,5
"64764",1,0,1,3
"64765",1,0,0.333333333333333,1
"64766",1,0,1,3
"64767",1,0,0.333333333333333,1
"64768",1,0,0.333333333333333,1
"64769",1,0,0.333333333333333,1
"64770",1,0,0.666666666666667,2
"64771",1,0,0.333333333333333,1
"64772",1,0,0.333333333333333,1
"64773",1,0,0.333333333333333,1
"64774",1,0,0.333333333333333,1
"64775",1,0,0.666666666666667,2
"64776",1,0,0.666666666666667,2
"64777",1,0,0.333333333333333,1
"64778",1,0,0.333333333333333,1
"64779",1,0,0.666666666666667,2
"64780",1,0,0.666666666666667,2
"64781",1,0,0.333333333333333,1
"64782",1,0,0.333333333333333,1
"64783",1,0,0.333333333333333,1
"64784",1,0,0.666666666666667,2
"64785",1,0,0.333333333333333,1
"64786",1,0,0.333333333333333,1
"64787",1,0,0.333333333333333,1
"64788",1,0,0.333333333333333,1
"64789",1,0,0.333333333333333,1
"64790",1,0,0.666666666666667,2
"64791",1,0,0.333333333333333,1
"64792",1,0,0.666666666666667,2
"64793",1,0,0.666666666666667,2
"64794",1,0,0.333333333333333,1
"64795",1,0,0.333333333333333,1
"64796",1,0,0.333333333333333,1
"64797",1,0,0.333333333333333,1
"64798",1,0,0.333333333333333,1
"64799",1,0,0.333333333333333,1
"64800",1,0,0.333333333333333,1
"64801",1,0,0.333333333333333,1
"64802",1,0,0.333333333333333,1
"64803",1,0,1,3
"64804",1,0,0.666666666666667,2
"64805",1,0,1.66666666666667,5
"64806",1,0,0.666666666666667,2
"64807",1,0,0.333333333333333,1
"64808",1,0,0.333333333333333,1
"64809",1,0,0.333333333333333,1
"64810",1,0,0.333333333333333,1
"64811",1,0,1.33333333333333,4
"64812",1,0,0.666666666666667,2
"64813",1,0,0.333333333333333,1
"64814",1,0,0.333333333333333,1
"64815",1,0,0.333333333333333,1
"64816",1,0,0.333333333333333,1
"64817",1,0,0.666666666666667,2
"64818",1,0,0.333333333333333,1
"64819",1,0,0.333333333333333,1
"64820",1,0,0.333333333333333,1
"64821",1,0,0.666666666666667,2
"64822",1,0,0.333333333333333,1
"64823",1,0,0.333333333333333,1
"64824",1,0,1,3
"64825",1,0,1,3
"64826",1,0,0.333333333333333,1
"64827",1,0,0.333333333333333,1
"64828",1,0,0.333333333333333,1
"64829",1,0,0.333333333333333,1
"64830",1,0,0.333333333333333,1
"64831",1,0,0.333333333333333,1
"64832",1,0,0.666666666666667,2
"64833",1,0,0.333333333333333,1
"64834",1,0,0.666666666666667,2
"64835",1,0,0.333333333333333,1
"64836",1,0,0.333333333333333,1
"64837",1,0,0.333333333333333,1
"64838",1,0,1,3
"64839",1,0,1,3
"64840",1,0,0.333333333333333,1
"64841",1,0,0.333333333333333,1
"64842",1,0,0.666666666666667,2
"64843",1,0,0.333333333333333,1
"64844",1,0,0.333333333333333,1
"64845",1,0,0.333333333333333,1
"64846",1,0,0.333333333333333,1
"64847",1,0,0.333333333333333,1
"64848",1,0,0.666666666666667,2
"64849",1,0,0.333333333333333,1
"64850",1,0,0.333333333333333,1
"64851",1,0,0.666666666666667,2
"64852",1,0,0.333333333333333,1
"64853",1,0,0.333333333333333,1
"64854",1,0,0.333333333333333,1
"64855",1,0,0.333333333333333,1
"64856",1,0,0.333333333333333,1
"64857",1,0,0.333333333333333,1
"64858",1,0,0.333333333333333,1
"64859",1,0,0.333333333333333,1
"64860",1,0,0.333333333333333,1
"64861",1,0,0.333333333333333,1
"64862",1,0,0.333333333333333,1
"64863",1,0,0.333333333333333,1
"64864",1,0,0.333333333333333,1
"64865",1,0,0.333333333333333,1
"64866",1,0,0.333333333333333,1
"64867",1,0,0.333333333333333,1
"64868",1,0,0.333333333333333,1
"64869",1,0,0.333333333333333,1
"64870",1,0,0.666666666666667,2
"64871",1,0,0.333333333333333,1
"64872",1,0,1,3
"64873",1,0,0.333333333333333,1
"64874",1,0,0.333333333333333,1
"64875",1,0,0.666666666666667,2
"64876",1,0,0.333333333333333,1
"64877",1,0,0.333333333333333,1
"64878",1,0,0.666666666666667,2
"64879",1,0,0.333333333333333,1
"64880",1,0,0.666666666666667,2
"64881",1,0,1.33333333333333,4
"64882",1,0,0.666666666666667,2
"64883",1,0,0.666666666666667,2
"64884",1,0,0.666666666666667,2
"64885",1,0,0.333333333333333,1
"64886",1,0,0.333333333333333,1
"64887",1,0,0.333333333333333,1
"64888",1,0,0.333333333333333,1
"64889",1,0,0.333333333333333,1
"64890",1,0,0.666666666666667,2
"64891",1,0,0.333333333333333,1
"64892",1,0,0.333333333333333,1
"64893",1,0,0.333333333333333,1
"64894",1,0,0.333333333333333,1
"64895",1,0,0.666666666666667,2
"64896",1,0,0.333333333333333,1
"64897",1,0,0.333333333333333,1
"64898",1,0,0.333333333333333,1
"64899",1,0,1,3
"64900",1,0,0.333333333333333,1
"64901",1,0,0.333333333333333,1
"64902",1,0,1,3
"64903",1,0,0.333333333333333,1
"64904",1,0,1,3
"64905",1,0,0.333333333333333,1
"64906",1,0,0.333333333333333,1
"64907",1,0,0.333333333333333,1
"64908",1,0,1.33333333333333,4
"64909",1,0,0.333333333333333,1
"64910",1,0,0.666666666666667,2
"64911",1,0,0.666666666666667,2
"64912",1,0,1.33333333333333,4
"64913",1,0,0.666666666666667,2
"64914",1,0,0.666666666666667,2
"64915",1,0,0.333333333333333,1
"64916",1,0,0.333333333333333,1
"64917",1,0,0.333333333333333,1
"64918",1,0,0.333333333333333,1
"64919",1,0,0.333333333333333,1
"64920",1,0,0.333333333333333,1
"64921",1,0,0.333333333333333,1
"64922",1,0,0.333333333333333,1
"64923",1,0,0.333333333333333,1
"64924",1,0,0.333333333333333,1
"64925",1,0,0.333333333333333,1
"64926",1,0,0.333333333333333,1
"64927",1,0,0.666666666666667,2
"64928",1,0,0.333333333333333,1
"64929",1,0,0.333333333333333,1
"64930",1,0,0.666666666666667,2
"64931",1,0,0.333333333333333,1
"64932",1,0,0.333333333333333,1
"64933",1,0,0.333333333333333,1
"64934",1,0,0.333333333333333,1
"64935",1,0,0.333333333333333,1
"64936",1,0,0.333333333333333,1
"64937",1,0,1,3
"64938",1,0,0.333333333333333,1
"64939",1,0,0.333333333333333,1
"64940",1,0,0.333333333333333,1
"64941",1,0,0.333333333333333,1
"64942",1,0,0.333333333333333,1
"64943",1,0,0.333333333333333,1
"64944",1,0,0.333333333333333,1
"64945",1,0,0.666666666666667,2
"64946",1,0,0.333333333333333,1
"64947",1,0,0.333333333333333,1
"64948",1,0,0.333333333333333,1
"64949",1,0,0.333333333333333,1
"64950",1,0,0.333333333333333,1
"64951",1,0,0.666666666666667,2
"64952",1,0,0.333333333333333,1
"64953",1,0,0.333333333333333,1
"64954",1,0,0.666666666666667,2
"64955",1,0,0.333333333333333,1
"64956",1,0,0.333333333333333,1
"64957",1,0,0.333333333333333,1
"64958",1,0,0.333333333333333,1
"64959",1,0,0.666666666666667,2
"64960",1,0,0.333333333333333,1
"64961",1,0,0.666666666666667,2
"64962",1,0,1,3
"64963",1,0,0.333333333333333,1
"64964",1,0,0.666666666666667,2
"64965",1,0,0.333333333333333,1
"64966",1,0,0.333333333333333,1
"64967",1,0,0.333333333333333,1
"64968",1,0,0.333333333333333,1
"64969",1,0,0.333333333333333,1
"64970",1,0,1,3
"64971",1,0,0.666666666666667,2
"64972",1,0,0.333333333333333,1
"64973",1,0,0.666666666666667,2
"64974",1,0,0.333333333333333,1
"64975",1,0,0.333333333333333,1
"64976",1,0,0.333333333333333,1
"64977",1,0,0.333333333333333,1
"64978",1,0,0.333333333333333,1
"64979",1,0,1,3
"64980",1,0,0.333333333333333,1
"64981",1,0,0.333333333333333,1
"64982",1,0,0.333333333333333,1
"64983",1,0,0.333333333333333,1
"64984",1,0,0.333333333333333,1
"64985",1,0,0.333333333333333,1
"64986",1,0,0.333333333333333,1
"64987",1,0,0.333333333333333,1
"64988",1,0,0.333333333333333,1
"64989",1,0,0.666666666666667,2
"64990",1,0,0.666666666666667,2
"64991",1,0,0.333333333333333,1
"64992",1,0,0.333333333333333,1
"64993",1,0,0.333333333333333,1
"64994",1,0,0.333333333333333,1
"64995",1,0,0.666666666666667,2
"64996",1,0,0.333333333333333,1
"64997",1,0,1,3
"64998",1,0,0.333333333333333,1
"64999",1,0,0.333333333333333,1
"65000",1,0,0.666666666666667,2
"65001",1,0,0.666666666666667,2
"65002",1,0,0.333333333333333,1
"65003",1,0,0.333333333333333,1
"65004",1,0,1,3
"65005",1,0,0.333333333333333,1
"65006",1,0,0.333333333333333,1
"65007",1,0,0.333333333333333,1
"65008",1,0,0.333333333333333,1
"65009",1,0,0.333333333333333,1
"65010",1,0,0.333333333333333,1
"65011",1,0,0.333333333333333,1
"65012",1,0,0.333333333333333,1
"65013",1,0,0.333333333333333,1
"65014",1,0,0.333333333333333,1
"65015",1,0,0.333333333333333,1
"65016",1,0,0.333333333333333,1
"65017",1,0,0.333333333333333,1
"65018",1,0,0.666666666666667,2
"65019",1,0,0.333333333333333,1
"65020",1,0,0.333333333333333,1
"65021",1,0,0.333333333333333,1
"65022",1,0,0.333333333333333,1
"65023",1,0,0.333333333333333,1
"65024",1,0,0.333333333333333,1
"65025",1,0,0.333333333333333,1
"65026",1,0,1,3
"65027",1,0,0.333333333333333,1
"65028",1,0,0.333333333333333,1
"65029",1,0,0.333333333333333,1
"65030",1,0,1,3
"65031",1,0,0.333333333333333,1
"65032",1,0,0.666666666666667,2
"65033",1,0,0.333333333333333,1
"65034",1,0,0.333333333333333,1
"65035",1,0,1.33333333333333,4
"65036",1,0,0.333333333333333,1
"65037",1,0,0.666666666666667,2
"65038",1,0,0.333333333333333,1
"65039",1,0,0.333333333333333,1
"65040",1,0,0.333333333333333,1
"65041",1,0,0.333333333333333,1
"65042",1,0,0.333333333333333,1
"65043",1,0,0.333333333333333,1
"65044",1,0,0.333333333333333,1
"65045",1,0,0.333333333333333,1
"65046",1,0,0.333333333333333,1
"65047",1,0,1,3
"65048",1,0,0.666666666666667,2
"65049",1,0,0.666666666666667,2
"65050",1,0,0.333333333333333,1
"65051",1,0,0.666666666666667,2
"65052",1,0,0.333333333333333,1
"65053",1,0,0.333333333333333,1
"65054",1,0,1,3
"65055",1,0,0.333333333333333,1
"65056",1,0,0.333333333333333,1
"65057",1,0,0.333333333333333,1
"65058",1,0,0.333333333333333,1
"65059",1,0,0.333333333333333,1
"65060",1,0,0.333333333333333,1
"65061",1,0,1.33333333333333,4
"65062",1,0,0.666666666666667,2
"65063",1,0,0.666666666666667,2
"65064",1,0,0.333333333333333,1
"65065",1,0,0.333333333333333,1
"65066",1,0,0.333333333333333,1
"65067",1,0,0.333333333333333,1
"65068",1,0,0.666666666666667,2
"65069",1,0,0.333333333333333,1
"65070",1,0,0.333333333333333,1
"65071",1,0,0.333333333333333,1
"65072",1,0,0.333333333333333,1
"65073",1,0,0.333333333333333,1
"65074",1,0,0.666666666666667,2
"65075",1,0,0.333333333333333,1
"65076",1,0,0.666666666666667,2
"65077",1,0,0.333333333333333,1
"65078",1,0,0.666666666666667,2
"65079",1,0,0.333333333333333,1
"65080",1,0,0.666666666666667,2
"65081",1,0,0.666666666666667,2
"65082",1,0,0.666666666666667,2
"65083",1,0,0.333333333333333,1
"65084",1,0,0.333333333333333,1
"65085",1,0,0.666666666666667,2
"65086",1,0,0.666666666666667,2
"65087",1,0,1,3
"65088",1,0,0.333333333333333,1
"65089",1,0,0.333333333333333,1
"65090",1,0,0.333333333333333,1
"65091",1,0,0.666666666666667,2
"65092",1,0,0.333333333333333,1
"65093",1,0,0.333333333333333,1
"65094",1,0,0.333333333333333,1
"65095",1,0,0.333333333333333,1
"65096",1,0,0.333333333333333,1
"65097",1,0,0.333333333333333,1
"65098",1,0,0.333333333333333,1
"65099",1,0,0.333333333333333,1
"65100",1,0,0.333333333333333,1
"65101",1,0,0.333333333333333,1
"65102",1,0,0.333333333333333,1
"65103",1,0,0.333333333333333,1
"65104",1,0,0.666666666666667,2
"65105",1,0,0.333333333333333,1
"65106",1,0,0.666666666666667,2
"65107",1,0,0.666666666666667,2
"65108",1,0,0.333333333333333,1
"65109",1,0,0.333333333333333,1
"65110",1,0,0.333333333333333,1
"65111",1,0,0.333333333333333,1
"65112",1,0,0.666666666666667,2
"65113",1,0,0.333333333333333,1
"65114",1,0,0.666666666666667,2
"65115",1,0,0.333333333333333,1
"65116",1,0,0.333333333333333,1
"65117",1,0,0.333333333333333,1
"65118",1,0,0.666666666666667,2
"65119",1,0,0.333333333333333,1
"65120",1,0,0.333333333333333,1
"65121",1,0,0.333333333333333,1
"65122",1,0,0.666666666666667,2
"65123",1,0,0.333333333333333,1
"65124",1,0,0.333333333333333,1
"65125",1,0,0.333333333333333,1
"65126",1,0,0.666666666666667,2
"65127",1,0,0.666666666666667,2
"65128",1,0,0.333333333333333,1
"65129",1,0,0.333333333333333,1
"65130",1,0,0.333333333333333,1
"65131",1,0,0.333333333333333,1
"65132",1,0,0.333333333333333,1
"65133",1,0,0.333333333333333,1
"65134",1,0,0.333333333333333,1
"65135",1,0,0.666666666666667,2
"65136",1,0,0.333333333333333,1
"65137",1,0,0.333333333333333,1
"65138",1,0,0.333333333333333,1
"65139",1,0,0.333333333333333,1
"65140",1,0,0.333333333333333,1
"65141",1,0,0.666666666666667,2
"65142",1,0,0.333333333333333,1
"65143",1,0,0.333333333333333,1
"65144",1,0,0.333333333333333,1
"65145",1,0,0.333333333333333,1
"65146",1,0,0.333333333333333,1
"65147",1,0,0.333333333333333,1
"65148",1,0,0.333333333333333,1
"65149",1,0,0.333333333333333,1
"65150",1,0,0.666666666666667,2
"65151",1,0,0.333333333333333,1
"65152",1,0,1,3
"65153",1,0,0.333333333333333,1
"65154",1,0,0.333333333333333,1
"65155",1,0,0.666666666666667,2
"65156",1,0,0.333333333333333,1
"65157",1,0,0.333333333333333,1
"65158",1,0,0.333333333333333,1
"65159",1,0,0.666666666666667,2
"65160",1,0,0.666666666666667,2
"65161",1,0,1.33333333333333,4
"65162",1,0,0.333333333333333,1
"65163",1,0,0.333333333333333,1
"65164",1,0,0.666666666666667,2
"65165",1,0,0.333333333333333,1
"65166",1,0,0.333333333333333,1
"65167",1,0,1,3
"65168",1,0,0.666666666666667,2
"65169",1,0,0.333333333333333,1
"65170",1,0,0.666666666666667,2
"65171",1,0,0.333333333333333,1
"65172",1,0,0.333333333333333,1
"65173",1,0,0.333333333333333,1
"65174",1,0,0.666666666666667,2
"65175",1,0,0.666666666666667,2
"65176",1,0,0.666666666666667,2
"65177",1,0,0.333333333333333,1
"65178",1,0,0.333333333333333,1
"65179",1,0,0.333333333333333,1
"65180",1,0,1.33333333333333,4
"65181",1,0,0.666666666666667,2
"65182",1,0,0.333333333333333,1
"65183",1,0,0.333333333333333,1
"65184",1,0,0.333333333333333,1
"65185",1,0,0.333333333333333,1
"65186",1,0,0.333333333333333,1
"65187",1,0,0.333333333333333,1
"65188",1,0,0.333333333333333,1
"65189",1,0,0.666666666666667,2
"65190",1,0,0.333333333333333,1
"65191",1,0,0.333333333333333,1
"65192",1,0,0.333333333333333,1
"65193",1,0,0.666666666666667,2
"65194",1,0,0.333333333333333,1
"65195",1,0,1,3
"65196",1,0,0.666666666666667,2
"65197",1,0,1,3
"65198",1,0,0.333333333333333,1
"65199",1,0,0.333333333333333,1
"65200",1,0,0.333333333333333,1
"65201",1,0,0.333333333333333,1
"65202",1,0,0.333333333333333,1
"65203",1,0,0.333333333333333,1
"65204",1,0,0.333333333333333,1
"65205",1,0,0.333333333333333,1
"65206",1,0,0.333333333333333,1
"65207",1,0,0.333333333333333,1
"65208",1,0,0.666666666666667,2
"65209",1,0,0.333333333333333,1
"65210",1,0,0.666666666666667,2
"65211",1,0,0.333333333333333,1
"65212",1,0,0.333333333333333,1
"65213",1,0,0.333333333333333,1
"65214",1,0,0.333333333333333,1
"65215",1,0,0.333333333333333,1
"65216",1,0,0.333333333333333,1
"65217",1,0,0.333333333333333,1
"65218",1,0,0.666666666666667,2
"65219",1,0,1,3
"65220",1,0,0.666666666666667,2
"65221",1,0,0.333333333333333,1
"65222",1,0,1,3
"65223",1,0,0.333333333333333,1
"65224",1,0,0.333333333333333,1
"65225",1,0,0.333333333333333,1
"65226",1,0,0.333333333333333,1
"65227",1,0,0.333333333333333,1
"65228",1,0,0.666666666666667,2
"65229",1,0,0.333333333333333,1
"65230",1,0,0.333333333333333,1
"65231",1,0,0.333333333333333,1
"65232",1,0,0.333333333333333,1
"65233",1,0,0.333333333333333,1
"65234",1,0,0.333333333333333,1
"65235",1,0,0.333333333333333,1
"65236",1,0,0.666666666666667,2
"65237",1,0,0.666666666666667,2
"65238",1,0,0.333333333333333,1
